id,lyrics,song,url,lyrics_vector,X,Y
22,"Ooh I’m a mess right now
Inside out
Searching for a sweet surrender
But this is not the end
I can’t work it out
How?
Going through the motions
Going through us
And though I've known it for the longest time
And all my hope
All my words are all over written on the signs
But you’re my road walking me home
Home, home

See the flames inside my eyes
It burns so bright I wanna feel your love
Easy baby maybe I’m a light
Before tonight I wanna fall in love
And put your faith in my stomach

I messed up this time
Late last night
Drinking to suppress devotion
With fingers intertwined
I can’t shake this feeling now
We’re going through the motions
Hoping you'd stop
And though I’ve only caused you pain
You know with all of my words
With all this beloved
Although all the lies spoke
When you’re my road walking me home
Home, home, home





See the flames inside my eyes
It burns so bright I wanna feel your love
Easy baby maybe I’m a light
Before tonight I wanna fall in love
And put your faith in my stomach

And for how long I’ve loved my lover
For how long I’ve loved my lover
And now, for how long, long I’ve loved my lover
Now, now, for how long, long I’ve loved my lover
Now now, for how long, long I’ve loved my lover
(And I feel loved)
For how long, long I’ve loved my lover
For how long, long I’ve loved my lover
Feel it all over now
For how long, long I’ve loved my lover
Now, now, for how long, long I’ve loved my lover
Feel it all over now
For how long I’ve loved my lover
Now now
For how long, long I’ve loved my lover",I'm a Mess,https://www.directlyrics.com/ed-sheeran-im-a-mess-lyrics.html,"[[ 0.09549583 -0.19414845 -0.04557708  0.0057545  -0.18066604 -0.07267263
  -0.26819384  0.1971419  -0.12026302  0.049593   -0.04668071 -0.09067445
   0.11946727  0.07696233 -0.04791386  0.06741948  0.22355495  0.09823346
  -0.19253018 -0.22507216  0.13402674 -0.12011054 -0.07258705  0.04495658
  -0.06412404 -0.119242   -0.13000102  0.03539546 -0.28203258  0.050683
   0.06068052 -0.13601804 -0.33922729 -0.19969049 -0.1784887   0.00376025
   0.00593859 -0.10390148 -0.22498642  0.14813875 -0.06076996  0.09405266
   0.05842523 -0.00777792  0.2097244  -0.23708065 -0.05319875  0.06245185
  -0.02866314  0.16191752]]",-103.43547386965476,-92.78023458680215
23,"[Ed Sheeran]
All alone as you look through the door
Nothing left to see
If it hurts and you can't take no more
Lay it all on me

No you don't have to keep it on a locking key
Cause I will never let you down
And if you can't escape of your uncertainties
Baby I can show you how

Let my love in, let my love in
Lay your heart on me
If you're hurting, if you're hurting
Lay it all on me
You can lay it all on me
Lay it all on me
Lay it all on me
If you're hurting, if you're hurting
Lay it all on me





If you're scared when you're out on your own
Just remember me
Cause I won't let you go, let alone
Lay it all on me

No you don't have to keep it on a locking key
Cause I will never let you down
And if you can't escape of your uncertainties
Baby I can show you how

Let my love in, let my love in
Lay your heart on me
If you're hurting, if you're hurting
Lay it all on me
You can lay it all on me
Lay it all on me
Lay it all on me
If you're hurting, if you're hurting
Lay it all on me

So if you're hurting babe
Just let you're heart be free
You got a friend in me
I'll be your shoulder at anytime you need
Baby I believe
So if you're hurting babe
Just let you're heart be free
I'll be your shoulder at anytime you need
Baby I believe
You can lay it all on me

Let my love in, let my love in
Lay your heart on me
If you're hurting, if you're hurting
Lay it all on me (lay it all on me)
Lay it all on me (lay it all on me)
Lay it all on me
If you're hurting, if you're hurting
Lay it all on me (lay it all on me)
Lay it all, lay it all
Lay it all (lay it all on me)
Lay it all, lay it all
Lay it all on me
Lay it all, lay it all on me
Lay it all on me
Lay it all, lay it all on me
Lay it all on me",Lay it all on me,https://www.directlyrics.com/ed-sheeran-lay-it-all-on-me-lyrics.html,"[[ 0.18003882 -0.25432965 -0.12790559 -0.05183079 -0.26405501 -0.11165748
  -0.23544262  0.19373776 -0.09058485  0.07773342 -0.09759942 -0.05697212
   0.1997766   0.0911443   0.05189724  0.07968726  0.25445861  0.00261285
  -0.23478658 -0.2351577   0.09896735 -0.04476811 -0.12487712  0.1322602
  -0.15249905 -0.15642904 -0.01509858  0.03401339 -0.25928453  0.01976973
   0.01018897 -0.14411607 -0.22432457 -0.16762315 -0.110681   -0.05472668
  -0.03827723 -0.10211543 -0.14564265  0.15244356 -0.02513824  0.15538816
   0.00192543 -0.02403193  0.1346138  -0.12437141 -0.07073272  0.07111658
  -0.01358721  0.21804886]]",-94.00683359739416,-11.843279099925976
24,"I'm gonna pick up the pieces,
And build a Lego house
If things go wrong we can knock it down

My three words have two meanings,
There's one thing on my mind
It's all for you

And it's dark in a cold December, but I've got you to keep me warm
And if you're broken I'll mend you and keep you sheltered from the storm that's raging on now





I'm out of touch, I'm out of love
I'll pick you up when you're getting down
And out of all these things I've done I think I love you better now

I'm out of sight, I'm out of mind
I'll do it all for you in time
And out of all these things I've done I think I love you better now

I'm gonna paint you by numbers
And colour you in
If things go right we can frame it, and put you on a wall

And it's so hard to say it but I've been here before
And I'll surrender up my heart
And swap it for yours

I'm out of touch, I'm out of love
I'll pick you up when you're getting down
And out of all these things I've done I think I love you better now

I'm out of sight, I'm out of mind
I'll do it all for you in time
And out of all these things I've done I think I love you better now

Don't hold me down
I think my braces are breaking and it's more than I can take

And it's dark in a cold December, but I've got you to keep me warm
And if you're broken I'll mend you and keep you sheltered from the storm that's raging on now

I'm out of touch, I'm out of love
I'll pick you up when you're getting down
And out of all these things I've done I think I love you better now

I'm out of sight, I'm out of mind
I'll do it all for you in time
And out of all these things I've done I think I love you better now

I'm out of touch, I'm out of love
I'll pick you up when you're getting down
And out of all these things I've done I think I love you better now

I'm out of sight, I'm out of mind
I'll do it all for you in time
And out of all these things I've done I think I love you better now

I'm out of touch, I'm out of love
I'll pick you up when you're getting down
And out of all these things I've done I will love you better now",Lego House,https://www.directlyrics.com/ed-sheeran-lego-house-lyrics.html,"[[ 0.19151522 -0.19693179 -0.07688722 -0.04804356 -0.26924407 -0.12699343
  -0.32987592  0.24903575 -0.08728031  0.00977423 -0.04857218 -0.08054122
   0.11522135  0.14436643  0.01711014  0.13513255  0.28728098  0.12596829
  -0.11978083 -0.19150916  0.10865136 -0.09231716 -0.09757876  0.1320233
  -0.20868088 -0.08894768 -0.11381881  0.08951554 -0.22386782  0.02431299
  -0.02289439 -0.1310107  -0.22550946 -0.1272815  -0.11130472 -0.02547654
  -0.09607928 -0.08910634 -0.20150429  0.13262466 -0.05592304  0.05623635
   0.0239804   0.02676491  0.16517837 -0.18883775 -0.06102613  0.07418324
   0.05049652  0.11112616]]",-66.16370290170516,-116.73554716669166
25,"[Ed Sheeran]
When the sins of my father
Weigh down in my soul
And the pain of my mother
Will not let me go
Well I know there can come fire from the sky
To refine the purest of kings
Even though
I know this fire brings me pain
Even so
I'm just the same

Make it rain
Make it rain down low
Just make it rain
Make it rain
Make it rain
Make it rain down low
Just make it rain
Make it rain

And the seed needs the water
Before it grows out of the ground
But it just keeps on getting hotter
And the hunger more profound
Well I know there can come tears from their eyes
But they may as well be in vain
Even though
I know these tears bring me pain
Even so
I'm just the same





Make it rain
Make it rain down low
Just make it rain
Make it rain
Make it rain
Make it rain down low
Just make it rain
Make it rain

Make it rain (x8)

And the seas are full of water
That stop by the shore
Just like the riches of grandeur
That never reach the port

So let the clouds fill with thunderous applause
And let the lightning be the veins
And fill the sky
With all that they can drop
When it's time
To make a change",Make it Rain,https://www.directlyrics.com/ed-sheeran-make-it-rain-lyrics.html,"[[ 0.18422686 -0.26229277 -0.08642822 -0.02381678 -0.22709447 -0.17931467
  -0.257866    0.16188544 -0.10332864  0.07362405 -0.04314851 -0.12213508
   0.14285117  0.09791078 -0.02130904  0.14842151  0.24421021  0.06347142
  -0.13925512 -0.16675457  0.15161119 -0.05994448 -0.11936414  0.11170905
  -0.17783818 -0.11528112 -0.07946442  0.07236665 -0.23282596  0.06660547
   0.03883693 -0.13049537 -0.21846895 -0.18089175 -0.18322133 -0.05196063
  -0.06986687 -0.15047257 -0.15128009  0.18104313 -0.00986199  0.11301678
  -0.03682989  0.0289617   0.1385648  -0.23299195 -0.05315921  0.02835505
   0.00862833  0.19355507]]",-19.53448568045211,-98.28398872078131
26,"I was twenty-four years old when I met the woman I would call my own
Twenty two grand kids now growing old in that house that your brother bought ya
Oh the summer day when I proposed, I made that wedding ring from [?] gold
And I asked her father, but her daddy said, ""No, you won't marry my daughter""

She and I went on the run
Don't care about religion
I'm gonna marry the woman I love
Down by the wexford border
She was Nancy Mulligan, and I was William Sheeran
She took my name and then we were one
Down by the wexford border

Will I met her at [Guy's?] in the second world war
She was working on a soldier's ward
Never had I seen such beauty before
The second that I saw her
Nancy was my yellow rose
And we got married wearing borrowed clothes
We got eight children now growing old
Five sons and three daughters





She and I went on the run
Don't care about religion
I'm gonna marry the woman I love
Down by the wexford border
She was Nancy Mulligan, and I was William Sheeran
She took my name and then we were one
Down by the wexford border

From her snow white in her [?] and jet black hair
Over sixty years I've been loving her
Now we're sat by the fire in our old armchairs
You know Nancy I adore ya
From a farm boy born near Belfast town
I never worried about the king and crown
'Cause I found my heart upon the southern ground
That's the difference, I  assure ya

She and I went on the run
Don't care about religion
I'm gonna marry the woman I love
Down by the wexford border
She was Nancy Mulligan, and I was William Sheeran
She took my name and then we were one
Down by the wexford border",Nancy Mulligan,https://www.directlyrics.com/ed-sheeran-nancy-mulligan-lyrics.html,"[[ 0.14928193 -0.18273446 -0.05149809  0.01439781 -0.23161875 -0.14872491
  -0.32216835  0.17270398 -0.07997732  0.00356309 -0.02070147 -0.09200189
   0.07765134  0.14870486 -0.04391105  0.111256    0.27309248  0.1412023
  -0.09738801 -0.19255421  0.15637717 -0.11779375 -0.0944855   0.05913115
  -0.1395435  -0.06145462 -0.14754747  0.08120713 -0.21264559  0.06303975
   0.06228954 -0.12229121 -0.29136139 -0.14626522 -0.18864943  0.01872537
  -0.07912868 -0.09889791 -0.19311506  0.17467688 -0.0289543  -0.00364762
  -0.02053359  0.0460139   0.17169394 -0.27114472 -0.05094882  0.04459557
   0.00044628  0.16065018]]",137.0250978436402,-80.51650092260405
27,"I met you when I was a teen
But then you were one as well
And I could play the guitar
Just like ringing a bell
Sometimes I wonder
And any other summer could you have been my part time lover
To me listening to Stevie Wonder
Under the covers where we used to lay
And Re: Stacks is what the speakers play
I’ll be on tour almost every day
When I was home up in my flat is where we used to stay
Just watching the DVD, smoking illegal weed
Getting high as two kites, we needed no breathe
We used each others edge just for the people to see
And stay up all night like when we needed to sleep
We go anywhere, our minds would take us
And also you are beautiful without your make-up
And you don’t even need to worry about your weight cause
We can all be loved the way God made us
And time’s the only reason that we could break up
Cause you would always tell me I'm away too much
Distance is relative to the time that it takes to get on a plane
Or make a mistake, say it again

Oh Nina
You should go Nina
‘Cause I ain’t ever coming home
Nina, oh, won’t you leave me now
And I’ve been living on the road Nina
But then again you should know Nina
Cause that’s you and me both
Nina, oh, won’t you leave me now
Now

And every weekend in the winter
You’d be wearing my hoodie
With draw strings pulled tight
To keep your face from the cold
Taking day trips to the local
Where we be on the road
Cause every day when I was away
We'd only speak on the phone
Watching Blue Planet
Creating new habits
Acting as if we were two rabbits
And then you'd vanish
Back to the borrow with all the Celtics
I disappear
You call me selfish, I understand
But I can’t help it
I put my job over everything
Except my family and friends
But you’ll be in between forever
So I guess we’ll have to take a step back
Overlook the situation
Cause mixing business and feelings will only lead to complications
And I’m not saying we should be taking a break
Just re-evaluating quick before we make a mistake and it’s too late
So we kinda need to deal with the pain
Or wait to get on the plane
But in the day we’ll have to say it again





Oh Nina
You should go Nina
‘Cause I ain’t ever coming home
Nina, oh, won’t you leave me now
And I’ve been living on the road Nina
But then again you should know Nina
Cause that’s you and me both
Nina, oh, won’t you leave me now
Now

Love will come and love will go
But you can make it on your own
Sing that song, go, oh won’t you leave me now
People grow, and fall apart
But you can mend your broken heart
Take it back, oh oh won’t you leave me now

Oh Nina
You should go Nina
‘Cause I ain’t ever coming home
Nina, oh, won’t you leave me now
And I’ve been living on the road Nina
But then again you should know Nina
Cause that’s you and me both
Nina, oh, won’t you leave me now
Now",Nina,https://www.directlyrics.com/ed-sheeran-nina-lyrics.html,"[[ 0.14418343 -0.20052104 -0.06049119 -0.04145788 -0.25017643 -0.13041055
  -0.29771689  0.19288518 -0.0865216   0.03797434 -0.0418928  -0.05821084
   0.12502004  0.13529794 -0.0106872   0.08934014  0.27349147  0.10652555
  -0.15621909 -0.24956524  0.14227827 -0.10216543 -0.08306412  0.08470875
  -0.13975805 -0.12889737 -0.10086314  0.06130623 -0.24415199  0.07127521
   0.02301584 -0.14312211 -0.27859369 -0.16570336 -0.1622743  -0.00946201
  -0.04764218 -0.06150287 -0.21309465  0.15650955 -0.05237928  0.04366762
   0.00932537  0.0150192   0.17756523 -0.20879541 -0.05594831  0.04984438
   0.01819771  0.1588392 ]]",62.67077330187502,146.01072627161162
28,"No, no, no, no, no

I heard he spent five hundred pounds on jeans
Goes to the gym at least six times a week
Wears both shoes with no socks on his feet
And I hear he's on a new diet at watches what he eats
He's got his eyebrows plucked and his asshole bleached
Owns every single Ministry CD
Tribal tattoos and he don't know what it means
But I heard he makes you happy, so that's fine by me
But still, I'm just keepin' it real
Still lookin' at your Instagram and I'll be creepin' a lil'
I'll be tryin' not to double tap, from way back
'Cause I know that's where the trouble's at
Let me remind you of the days when
You used to hold my hand
And when we sipped champagne out of cider cans
I guess if you were Louis Lane, I wasn't Superman
Just a young boy tryin' to be loved
So let me give it to ya

I don't wanna know about your new man
'Cause if it was meant to me
You wouldn't be callin' me up tryin' to
'Cause I'm positive that he don't wanna know about me
I don't wanna know about your new man
We'll get there eventually
I know you're missin' all this kind of love
But I'm positive that he don't wanna know about me





Your new man rents a house in the 'burb
And wears a man bag on his shoulder, but I call it a purse
Every year, he goes to Málaga with all the fellas
Drinks beer, but has a six pack, I'm kinda jealous
He wears sunglasses indoors, in winter, at nighttime
And every time a rap song comes on, he makes a gang sign
Says, ""Cheya!"", boy never light up the room
But enough about him, girl, let's talk about you
You were the type of girl who sat beside the water readin'
Eatin' a packet of crisp, but you will never find you cheatin'
Now you're eatin' kale, hittin' the gym
Keepin' up with Kylie and Kim
In the back of the club, kissin' a boy that ain't him
Okay, you need to be alone
And if you wanna talk about it, you can call my phone
I just thought that I would tell you, 'cause oughta know
You're still a young girl tryin' to be loved
So let me give it to ya

I don't wanna know about your new man
'Cause if it was meant to be
You wouldn't be callin' me up tryin' to
'Cause I'm positive that he don't wanna know about me
I don't wanna know about your new man
We'll get there eventually
I know you're missin' all this kind of love
But I'm positive that he don't wanna know about me

Baby, I'm not tryin' to ruin your week
But you act so differently
When you're with him, I know you're lonely
Please remember you're still free
To make the choice and leave
Don't call me up, you need to show me

I don't wanna know about your new man
'Cause if it was meant to me
You wouldn't be callin' me up tryin' to
'Cause I'm positive that he don't wanna know about me
I don't wanna know about your new man
We'll get there eventually
I know you're missin' all this kind of love
But I'm positive that he don't wanna know about me

But I'm positive that he don't wanna know about
But I'm positive that he don't wanna know about
I don't wanna know about your new man",New Man,https://www.directlyrics.com/ed-sheeran-new-man-lyrics.html,"[[ 0.16561869 -0.20190573 -0.06600547 -0.030862   -0.30071461 -0.10768429
  -0.30727178  0.21381348 -0.08865111  0.04412911 -0.02926843 -0.03073804
   0.10998419  0.1265903  -0.01614674  0.06668877  0.27330768  0.12276419
  -0.14605731 -0.26119557  0.12950628 -0.1405149  -0.06777487  0.08541848
  -0.12005774 -0.11793964 -0.06123716  0.04315657 -0.24151099  0.09191985
   0.01879806 -0.16989443 -0.26394463 -0.12870367 -0.13411379  0.00309336
  -0.04634322  0.0064977  -0.2382199   0.14594792 -0.06726274 -0.0007916
   0.01589637  0.01203862  0.18302742 -0.18051389 -0.03918571  0.06359231
   0.02209256  0.14387   ]]",97.54720973803794,65.76246651160545
29,"Tell me that you turned down the man
Who asked for your hand
Cause you're waiting for me
And I know, you're gonna be away a while
But I've got no plans at all to leave
And would you take away my hopes and dreams?
Just stay with me

All my senses come to life
While I'm stumbling home as drunk as I
Have ever been and I'll never leave again
Cause you are the only one
And all my friends have gone to find
Another place to let their hearts collide
Just promise me, you'll always be a friend
Cause you are the only one

Take my hand and my
Heart and soul, I will
Only have these eyes for you
And you know, everything changes but
We'll be strangers if, we see this through
You could stay within these walls or leave
But just stay with me





All my senses come to life
While I'm stumbling home as drunk as I
Have ever been and I'll never leave again
Cause you are the only one
And all my friends have gone to find
Another place to let their hearts collide
Just promise me, you'll always be a friend
Cause you are the only one

I'm stumbling out drunk, getting myself lost
I am so gone, so tell me the way you home
I listen to sad songs, singing about love
And where it goes wrong?

All my senses come to life
While I'm stumbling home as drunk as I
Have ever been and I'll never leave again
Cause you are the only one
And all my friends have gone to find
Another place to let their hearts collide
Just promise me, you'll always be a friend
Cause you are the only one",One,https://www.directlyrics.com/ed-sheeran-one-lyrics.html,"[[ 0.16164508 -0.21275449 -0.05982307 -0.04603594 -0.24347292 -0.10987021
  -0.30739516  0.21627353 -0.10670786  0.04858414 -0.03993467 -0.06215183
   0.11957452  0.11686207 -0.01846883  0.10542967  0.26560512  0.1077141
  -0.16156007 -0.22849089  0.12116964 -0.09945937 -0.06824243  0.09955194
  -0.13922781 -0.11906795 -0.10675131  0.06194516 -0.25202799  0.06012335
   0.01738627 -0.14879496 -0.27041519 -0.15514052 -0.15899619 -0.03190047
  -0.04707964 -0.07178257 -0.21971887  0.14183752 -0.05963327  0.07037382
   0.03624696  0.0130272   0.18609825 -0.20218405 -0.05715071  0.05727759
   0.0210231   0.14818937]]",-6.706926639376935,107.76358318336828
30,"Loving can hurt, loving can hurt sometimes
But it's the only thing that I know
When it gets hard, you know it can get hard sometimes
It's the only thing that makes us feel alive

We keep this love in a photograph
We made these memories for ourselves
Where our eyes are never closing
Our hearts were never broken
And time's forever frozen, still

So you can keep me
Inside the pocket of your ripped jeans
Holding me close until our eyes meet
You won't ever be alone, wait for me to come home





Loving can heal, loving can mend your soul
And it's the only thing that I know
I swear it will get easier, remember that with every piece of ya
And it's the only thing to take with us when we die

We keep this love in a photograph
We made these memories for ourselves
Where our eyes are never closing
Our hearts were never broken
And time's forever frozen, still

So you can keep me
Inside the pocket of your ripped jeans
Holding me close until our eyes meet
You won't ever be alone
And if you hurt me
That's okay baby, only words bleed
Inside these pages you just hold me
And I won’t ever let you go
Wait for me to come home
Wait for me to come home
Wait for me to come home
Wait for me to come home

You can keep me
Inside the necklace you bought when you were sixteen
Next to your heartbeat where I should be
Keep it deep within your soul
And if you hurt me
That's okay baby, only words bleed
Inside these pages you just hold me
And I won’t ever let you go

When I'm away, I will remember how you kissed me
Under the lamppost back on Sixth street
Hearing you whisper through the phone
Wait for me to come home",Photograph,https://www.directlyrics.com/ed-sheeran-photograph-lyrics.html,"[[ 0.16464345 -0.21053553 -0.07032403 -0.04291612 -0.26510462 -0.11988348
  -0.28696865  0.20867033 -0.08942003  0.03523334 -0.05711001 -0.04776178
   0.12608384  0.12874191  0.00482093  0.091093    0.27332938  0.08922645
  -0.17265999 -0.25581095  0.11825225 -0.09958787 -0.08525763  0.10051918
  -0.14172237 -0.13395238 -0.09145572  0.05806807 -0.23660764  0.05271717
   0.02560692 -0.15274902 -0.27274859 -0.16185747 -0.15043089 -0.02705499
  -0.04654693 -0.05855266 -0.20807843  0.14761604 -0.05277363  0.06362638
   0.01368948  0.01045721  0.18139364 -0.18535085 -0.05591878  0.06388412
   0.00739295  0.16633001]]",95.55075907696205,-54.55361717488303
31,"I found a love for me
Darling just dive right in, and follow my lead
Well I found a girl, beautiful and sweet
I never knew you were the someone waiting for me
Cause we were just kids when we fell in love
Not knowing what it was, I will not give you up this time
But darling just kiss me slow, your heart is all I own
And in your eyes you're holding mine

Baby, I'm dancing in the dark, with you between my arms
Barefoot on the grass, listening to our favorite song
When you said you looked a mess, I whispered underneath my breath
But you heard it, darling you look perfect tonight

Well I found a woman, stronger than anyone I know and
She shares my dreams, I hope that someday I'll share her home
I found a love, to carry more than just my secrets
To carry love, to carry children of our own
We are still kids, but we're so in love, fighting against all odds
I know  we'll be alright this time
Darling just hold my hand, be my girl, I'll be your man
I see my future in your eyes





Baby, I'm dancing in the dark, with you between my arms
Barefoot on the grass, listening to our favorite song
When I saw you in that dress, looking so beautiful
I don't deserve this, darling you look perfect tonight

Baby, I'm dancing in the dark, with you between my arms
Barefoot on the grass, listening to our favorite song
I have faith in what I see
Now I know I have met an angel in person
And she looks perfect,  I don't deserve this
You look perfect tonight",Perfect,https://www.directlyrics.com/ed-sheeran-perfect-lyrics.html,"[[ 0.15490042 -0.18512775 -0.06897452 -0.00231829 -0.25928858 -0.11196703
  -0.29355347  0.22553678 -0.09395716  0.01270034 -0.04807699 -0.05508798
   0.0969853   0.12976545 -0.01093678  0.08671065  0.27045265  0.12235115
  -0.16229282 -0.23068601  0.12128469 -0.14814402 -0.08833053  0.09235997
  -0.11947496 -0.10813426 -0.12363292  0.06224134 -0.23859423  0.05850831
   0.02921675 -0.1561749  -0.28422576 -0.1471059  -0.14676321  0.00917403
  -0.05068956 -0.05520855 -0.22129722  0.14755474 -0.06299301  0.02889004
   0.0323041   0.03305442  0.19074291 -0.21422723 -0.06428055  0.06857601
   0.00243128  0.14865592]]",-26.769722916596113,-27.991098143297613
32,"I've known it for a long time
Daddy wakes up to a drink at nine
Disappearing all night
I don’t wanna know where he's been lying
I know what I wanna do I wanna runaway
Runaway with you
Gonna grab clothes, six in the morning, go

How long you leaving?
Well dad just don’t expect me back this evening
Oh it could take a bit of time to heal this
It’s been a long day
Thumb on side of the roadway

But I love him from the skin to my bones
But I don’t wanna live in his home
There’s nothing to say 'cause he knows
I’ll just runaway and be on my own.





I’ve never seen my dad cry
Cold as stone in the kitchen light
I tell you it's about time
But I was raised to keep quiet.
And this is what I’m gonna do
Gonna runaway, gonna make that move
Gonna grab clothes, and when it’s morning, go

How long you leaving?
Well dad just don’t expect me back this evening
Oh it could take a bit of time to heal this
It’s been a long day
Thumb on side of the roadway

But I love him from the skin to my bones
But I don’t wanna live in his home.
There’s nothing to say 'cause he knows
I’ll just runaway and be on my own.

Back pack, and a flat cap, turned to the back
As I packed my clothes up
My dad wasn’t down with that plan to attack intends to show love.
I don’t wanna live this way
Gonna take my things and go
If things change in a matter of days
Could be persuaded to hold up
And mama was the same
None of us are saints
And I guess that God knows that
I don’t wanna runaway
And one of these days I might just show that
Put my home in a suitcase
Tie both shoelaces, and hope that
Things change, but for now I leave town with a backpack on my shoulder

But I love him from the skin to my bones
But I don’t wanna live in his home
There’s nothing to say 'cause he knows
I’ll just runaway and be on my own.",Runaway,https://www.directlyrics.com/ed-sheeran-runaway-lyrics.html,"[[ 0.15495819 -0.21302593 -0.06166096 -0.00897087 -0.24863717 -0.11958455
  -0.3040089   0.2063158  -0.11017022  0.03878119 -0.02762375 -0.07433934
   0.1063889   0.11349383 -0.03858133  0.09729326  0.24856287  0.13726553
  -0.13612577 -0.20889136  0.12960416 -0.13875481 -0.07228739  0.08179754
  -0.12148681 -0.09893064 -0.11311581  0.05857851 -0.24707553  0.07907606
   0.03480093 -0.15964112 -0.28146848 -0.14754467 -0.16693708 -0.0027904
  -0.05093932 -0.05933507 -0.22943316  0.16014475 -0.06518031  0.04045175
   0.02929398  0.03126317  0.19303592 -0.22989954 -0.04957215  0.04669398
   0.01792138  0.13761777]]",80.72611258788214,26.637625923803892
33,"Rewind repeat it

Stay for the night
Call it what you want
And I'll call it mine
To have you in my arms
Is this what you needed?
Cause I'll find the faith in anything
Don't fight the feeling
Rewind repeat it

Rewind repeat it





If the world ends tonight
You'll me in my arms
We'll be frozen in time
Underneath the stars
My love is streaming
This heart is bleeding
I love this feeling
So rewind repeat it

Rewind repeat it

Just close your eyes
All you need to see
It's your heart and mine
Underneath the sheets
Don't fight your demons
Cause they will tell you apart from the sins
If the darkness creeps in
Rewind repeat it
Rewind repeat it

If the world ends tonight
You'll me in my arms
We'll be frozen in time
Underneath the stars
My love is streaming
This heart is bleeding
I love this feeling
So rewind repeat it

Rewind repeat it",Rewind Repeat It,https://www.directlyrics.com/ed-sheeran-rewind-repeat-it-lyrics.html,"[[  1.49202526e-01  -2.02065513e-01  -8.08506832e-02  -3.03863431e-03
   -2.64422625e-01  -1.36485368e-01  -2.78987467e-01   2.27924153e-01
   -9.40291733e-02   2.13205777e-02  -5.99338971e-02  -7.38837942e-02
    1.12419054e-01   1.26696080e-01   1.77274402e-02   9.69301984e-02
    2.50274032e-01   9.01466310e-02  -1.69287130e-01  -2.34538913e-01
    1.38770148e-01  -1.23034693e-01  -1.11227393e-01   9.82016921e-02
   -1.47837415e-01  -1.21338904e-01  -9.36776176e-02   7.37146288e-02
   -2.42839396e-01   4.94615845e-02   2.17549242e-02  -1.34102717e-01
   -2.55684048e-01  -1.68130383e-01  -1.41428903e-01   1.51407687e-04
   -4.21182439e-02  -1.10530920e-01  -2.06089258e-01   1.52610272e-01
   -4.08571400e-02   6.40069172e-02   1.41753107e-02   2.60034781e-02
    1.77100033e-01  -2.12218717e-01  -5.53674363e-02   8.51854086e-02
   -2.86429049e-03   1.64344415e-01]]",-18.404811867905906,516.3786233405198
34,"It’s late in the evening
Glass on the side I’ve
Been sat with you
For most of the night
Ignoring everybody here
We wish they would disappear
So maybe we could get down now
I don’t wanna know
If you’re getting ahead of the program
I want you to be mine, lady
To hold your body close
Take another step into the no-man’s land
For the longest time lady

I need you darling, come on set the tone
If you feel you’re falling, won’t you let me know
If you love me come on get involved
Feel it rushing through you from your head to toe

Sing
Louder
Sing





This love is a blaze
I saw flames from the side of the stage
And the firebrigade comes in a couple of days
Until then we got nothing to say and nothing to know
But something to drink and maybe something to smoke
Let it go until I wrote a change singing we found love in a local rave
I don’t really know what I’m supposed to say
But I can just figure it out and hope and pray
I told her my name and said it’s nice to meet ya
And then she handed me a bottle of water filled with tequila
I already know she’s a keeper
Just from this one small act of kindness, I’m in deep
If anybody finds out I’m meant to drive home
But I drunk all of it now, no
Sobering up
We just sit on the couch one thing led to another
Now she’s kissing my mouth

I need you darling, Come on set the tone
If you feel you’re falling, Won’t you let me know
If you love me come on get involved
Feel it rushing through you from your head to toe

Sing
Louder
Sing

Can you feel it?
All the guys in here don’t even wanna dance
Can you feel it?
All that I can hear is music from the band
Can you feel it?
Found you hiding here so won't you take my hand
Before the beat kicks in again
Can you feel it?
Can you feel it?

I need you darling
Come on set the tone
If you feel you’re falling
Won’t you let me know
If you love me come on get involved
Feel it rushing through you  from your head to toe",Sing,https://www.directlyrics.com/ed-sheeran-sing-lyrics.html,"[[ 0.15614177 -0.19987899 -0.07302358 -0.02685003 -0.26178125 -0.12605129
  -0.29529825  0.20819595 -0.08689052  0.02773567 -0.04552994 -0.0496622
   0.12418967  0.14395235  0.00031867  0.08941346  0.27474457  0.10426385
  -0.16281998 -0.24416289  0.13313159 -0.11228928 -0.08395729  0.09872996
  -0.14452256 -0.12193512 -0.09278589  0.06559622 -0.24384859  0.06326712
   0.0216717  -0.1459163  -0.26747662 -0.14515863 -0.15609053 -0.01688745
  -0.05718126 -0.06273825 -0.21308812  0.15066935 -0.05037116  0.0489387
   0.01299175  0.02062148  0.17634676 -0.2015461  -0.06223227  0.06386153
   0.0166695   0.16153967]]",-61.304649124048055,-50.15566279269493
